item_id,restaurant_id,name,dish_family,cuisine,price,is_veg,is_addon_eligible,popularity_score,avg_rating
I001338,R0079,Dahi Puri,Chaat,Street Food,125,False,True,0.71,4.9
I001339,R0079,Pav Bhaji (2 pav),Pav Bhaji,Street Food,85,False,True,0.68,4.7
I001340,R0079,Pav Bhaji (4 pav),Pav Bhaji,Street Food,85,False,True,0.63,4.5
I001341,R0079,Vada Pav,Vada Pav,Street Food,135,False,True,0.59,4.3
I001342,R0079,Cheese Vada Pav,Vada Pav,Street Food,150,False,True,0.33,4.2
I001343,R0079,Pani Puri (6 pcs),Pani Puri,Street Food,115,False,True,0.31,4.4
I001344,R0079,Bhel Puri,Bhel Puri,Street Food,55,False,True,0.9,4.7
I001345,R0079,Samosa (2 pcs),Samosa,Street Food,55,False,True,0.33,4.6
I001346,R0079,Samosa (4 pcs),Samosa,Street Food,85,False,True,0.7,3.9
I001347,R0080,Caesar Salad,Salad,Healthy,145,True,True,0.51,3.9
I001348,R0080,Greek Salad,Salad,Healthy,210,True,True,0.82,4.3
I001349,R0080,Garden Salad,Salad,Healthy,250,True,True,0.63,4.0
I001350,R0080,Banana Smoothie,Smoothie,Healthy,135,True,True,0.55,4.5
I001351,R0080,Mixed Berry Smoothie,Smoothie,Healthy,285,True,True,0.63,4.5
I001352,R0080,Green Detox Smoothie,Smoothie,Healthy,155,True,True,0.9,4.8
I001353,R0080,Chicken Wrap,Wrap,Healthy,180,False,True,0.68,4.4
I001354,R0080,Paneer Wrap,Wrap,Healthy,220,True,True,0.94,4.6
I001355,R0080,Veg Wrap,Wrap,Healthy,270,True,True,0.66,3.6
I001356,R0080,Masala Oats,Oats,Healthy,125,True,True,0.51,3.8
I001357,R0080,Fruit Oats,Oats,Healthy,340,True,True,0.59,4.8
I001358,R0080,Seasonal Fruit Bowl,Fruit Bowl,Healthy,305,True,True,0.87,3.8
I001359,R0080,Protein Quinoa Bowl,Quinoa Bowl,Healthy,210,False,True,0.52,5.0
I001360,R0080,Veggie Quinoa Bowl,Quinoa Bowl,Healthy,320,True,True,0.47,4.0
I001361,R0081,Vanilla Scoop,Ice Cream,Desserts,565,False,True,0.5,4.7
I001362,R0081,Chocolate Scoop,Ice Cream,Desserts,710,False,True,0.81,4.5
I001363,R0081,Butterscotch Scoop,Ice Cream,Desserts,575,False,True,0.54,4.8
I001364,R0081,Sundae,Ice Cream,Desserts,730,False,True,0.33,4.1
I001365,R0081,Chocolate Brownie,Brownie,Desserts,315,False,True,0.89,3.8
I001366,R0081,Walnut Brownie,Brownie,Desserts,635,False,True,0.55,4.7
I001367,R0081,Gulab Jamun (2 pcs),Gulab Jamun,Desserts,555,True,True,0.53,4.0
I001368,R0081,Gulab Jamun (4 pcs),Gulab Jamun,Desserts,465,True,True,0.85,4.6
I001369,R0081,Rice Kheer,Kheer,Desserts,460,False,True,0.64,3.6
I001370,R0081,Vermicelli Kheer,Kheer,Desserts,715,False,True,0.49,4.8
I001371,R0081,Chocolate Pastry,Pastry,Desserts,600,False,True,0.7,3.7
I001372,R0081,Black Forest Pastry,Pastry,Desserts,335,False,True,0.69,4.2
I001373,R0081,Chocolate Truffle Slice,Cake,Desserts,360,False,True,0.88,4.1
I001374,R0081,Red Velvet Slice,Cake,Desserts,430,False,True,0.85,4.9
I001375,R0082,Coke (300ml),Soft Drink,Beverages,175,False,True,0.84,4.5
I001376,R0082,Pepsi (300ml),Soft Drink,Beverages,345,False,True,0.44,4.9
I001377,R0082,Sprite (300ml),Soft Drink,Beverages,180,False,True,0.59,4.0
I001378,R0082,Limca,Soft Drink,Beverages,165,False,True,0.79,4.4
I001379,R0082,Fresh Orange Juice,Juice,Beverages,175,True,True,0.39,4.0
I001380,R0082,Watermelon Juice,Juice,Beverages,195,True,True,0.57,4.0
I001381,R0082,Mixed Fruit Juice,Juice,Beverages,110,True,True,0.62,4.8
I001382,R0082,Sweet Lassi,Lassi,Beverages,145,True,True,0.4,4.2
I001383,R0082,Salted Lassi,Lassi,Beverages,195,True,True,0.69,4.9
I001384,R0082,Mango Lassi,Lassi,Beverages,290,True,True,0.78,4.1
I001385,R0082,Masala Chai,Chai,Beverages,170,True,True,0.68,4.8
I001386,R0082,Ginger Chai,Chai,Beverages,320,True,True,0.61,3.9
I001387,R0082,Cappuccino,Coffee,Beverages,155,False,True,0.32,4.8
I001388,R0082,Latte,Coffee,Beverages,165,False,True,0.55,4.7
I001389,R0082,Espresso,Coffee,Beverages,130,False,True,0.62,3.7
I001390,R0082,Mineral Water (500ml),Water,Beverages,210,True,True,0.33,4.3
I001391,R0083,Margherita Pizza,Pizza,Italian,300,False,True,0.77,4.3
I001392,R0083,Pepperoni Pizza,Pizza,Italian,305,False,True,0.46,4.7
I001393,R0083,BBQ Chicken Pizza,Pizza,Italian,170,False,True,0.55,3.7
I001394,R0083,Veggie Supreme,Pizza,Italian,125,True,True,0.95,3.8
I001395,R0083,Arrabiata Pasta,Pasta,Italian,185,False,True,0.67,4.0
I001396,R0083,Alfredo Pasta,Pasta,Italian,320,False,True,0.93,4.0
I001397,R0083,Pesto Pasta,Pasta,Italian,125,False,True,0.45,4.2
I001398,R0083,Mac and Cheese,Pasta,Italian,170,False,True,0.62,4.6
I001399,R0083,Garlic Bread,Garlic Bread,Italian,205,False,True,0.44,4.0
I001400,R0083,Cheesy Garlic Bread,Garlic Bread,Italian,285,False,True,0.6,3.9
I001401,R0083,Mushroom Risotto,Risotto,Italian,205,True,True,0.62,3.9
I001402,R0083,Chicken Risotto,Risotto,Italian,350,False,True,0.84,4.5
I001403,R0083,Tiramisu,Tiramisu,Italian,315,False,True,0.77,4.7
I001404,R0084,Coke (300ml),Soft Drink,Beverages,90,False,True,0.65,3.6
I001405,R0084,Pepsi (300ml),Soft Drink,Beverages,80,False,True,0.56,4.4
I001406,R0084,Sprite (300ml),Soft Drink,Beverages,95,False,True,0.73,4.6
I001407,R0084,Limca,Soft Drink,Beverages,55,False,True,0.48,3.8
I001408,R0084,Fresh Orange Juice,Juice,Beverages,70,True,True,0.65,4.6
I001409,R0084,Watermelon Juice,Juice,Beverages,75,True,True,0.88,4.8
I001410,R0084,Mixed Fruit Juice,Juice,Beverages,85,True,True,0.78,3.7
I001411,R0084,Sweet Lassi,Lassi,Beverages,125,True,True,0.42,4.5
I001412,R0084,Salted Lassi,Lassi,Beverages,90,True,True,0.95,4.2
I001413,R0084,Mango Lassi,Lassi,Beverages,55,True,True,0.64,4.7
I001414,R0084,Masala Chai,Chai,Beverages,115,True,True,0.98,4.8
I001415,R0084,Ginger Chai,Chai,Beverages,105,True,True,0.44,3.5
I001416,R0084,Cappuccino,Coffee,Beverages,150,False,True,0.96,3.9
I001417,R0084,Latte,Coffee,Beverages,115,False,True,0.81,4.4
I001418,R0084,Espresso,Coffee,Beverages,135,False,True,0.35,4.8
I001419,R0084,Mineral Water (500ml),Water,Beverages,90,True,True,0.64,4.2
I001420,R0085,Veg Hakka Noodles,Noodles,Chinese,105,True,True,0.72,4.6
I001421,R0085,Chicken Noodles,Noodles,Chinese,100,False,True,0.78,4.0
I001422,R0085,Schezwan Noodles,Noodles,Chinese,145,False,True,0.35,4.3
I001423,R0085,Veg Fried Rice,Fried Rice,Chinese,60,True,True,0.61,3.9
I001424,R0085,Egg Fried Rice,Fried Rice,Chinese,145,False,True,0.31,4.1
I001425,R0085,Chicken Fried Rice,Fried Rice,Chinese,130,False,True,0.43,4.7
I001426,R0085,Gobi Manchurian,Manchurian,Chinese,135,False,True,0.8,3.8
I001427,R0085,Chicken Manchurian,Manchurian,Chinese,75,False,True,0.42,3.8
I001428,R0085,Veg Manchurian,Manchurian,Chinese,55,True,True,0.9,4.3
I001429,R0085,Veg Spring Roll,Spring Roll,Chinese,85,True,True,0.5,4.3
I001430,R0085,Chicken Spring Roll,Spring Roll,Chinese,85,False,True,0.9,3.8
I001431,R0085,Sweet Corn Soup,Soup,Chinese,140,True,True,0.76,4.9
I001432,R0085,Hot and Sour Soup,Soup,Chinese,50,False,True,0.34,4.3
I001433,R0085,Manchow Soup,Soup,Chinese,140,False,True,0.81,4.4
I001434,R0085,Veg Dimsum (6 pcs),Dimsum,Chinese,55,True,True,0.55,4.0
I001435,R0085,Chicken Dimsum (6 pcs),Dimsum,Chinese,105,False,True,0.48,3.9
I001436,R0086,Papdi Chaat,Chaat,Street Food,110,False,True,0.96,4.5
I001437,R0086,Aloo Chaat,Chaat,Street Food,115,True,True,0.99,3.7
I001438,R0086,Dahi Puri,Chaat,Street Food,55,False,True,0.82,4.2
I001439,R0086,Pav Bhaji (2 pav),Pav Bhaji,Street Food,95,False,True,0.46,4.3
I001440,R0086,Pav Bhaji (4 pav),Pav Bhaji,Street Food,95,False,True,0.54,4.2
I001441,R0086,Vada Pav,Vada Pav,Street Food,90,False,True,0.96,5.0
I001442,R0086,Cheese Vada Pav,Vada Pav,Street Food,135,False,True,0.99,3.9
I001443,R0086,Pani Puri (6 pcs),Pani Puri,Street Food,135,False,True,0.58,4.6
I001444,R0086,Bhel Puri,Bhel Puri,Street Food,70,False,True,0.87,3.6
I001445,R0086,Samosa (2 pcs),Samosa,Street Food,75,False,True,0.88,4.6
I001446,R0086,Samosa (4 pcs),Samosa,Street Food,100,False,True,0.77,3.8
I001447,R0087,Papdi Chaat,Chaat,Street Food,115,False,True,0.31,4.7
I001448,R0087,Aloo Chaat,Chaat,Street Food,100,True,True,0.96,4.2
I001449,R0087,Dahi Puri,Chaat,Street Food,95,False,True,0.62,4.0
I001450,R0087,Pav Bhaji (2 pav),Pav Bhaji,Street Food,65,False,True,0.89,4.1
I001451,R0087,Pav Bhaji (4 pav),Pav Bhaji,Street Food,105,False,True,0.31,3.6
I001452,R0087,Vada Pav,Vada Pav,Street Food,110,False,True,0.92,4.2
I001453,R0087,Cheese Vada Pav,Vada Pav,Street Food,65,False,True,0.38,4.8
I001454,R0087,Pani Puri (6 pcs),Pani Puri,Street Food,120,False,True,0.98,3.6
I001455,R0087,Bhel Puri,Bhel Puri,Street Food,140,False,True,0.89,4.8
I001456,R0087,Samosa (2 pcs),Samosa,Street Food,50,False,True,0.82,4.3
I001457,R0087,Samosa (4 pcs),Samosa,Street Food,105,False,True,0.63,4.6
I001458,R0088,Vanilla Scoop,Ice Cream,Desserts,350,False,True,0.8,4.5
I001459,R0088,Chocolate Scoop,Ice Cream,Desserts,265,False,True,0.79,4.0
I001460,R0088,Butterscotch Scoop,Ice Cream,Desserts,180,False,True,0.85,3.6
I001461,R0088,Sundae,Ice Cream,Desserts,290,False,True,0.87,4.3
I001462,R0088,Chocolate Brownie,Brownie,Desserts,330,False,True,0.63,3.8
I001463,R0088,Walnut Brownie,Brownie,Desserts,190,False,True,0.93,5.0
I001464,R0088,Gulab Jamun (2 pcs),Gulab Jamun,Desserts,205,True,True,0.42,3.9
I001465,R0088,Gulab Jamun (4 pcs),Gulab Jamun,Desserts,240,True,True,0.7,4.4
I001466,R0088,Rice Kheer,Kheer,Desserts,310,False,True,0.8,3.9
I001467,R0088,Vermicelli Kheer,Kheer,Desserts,200,False,True,0.89,4.5
I001468,R0088,Chocolate Pastry,Pastry,Desserts,140,False,True,0.53,4.7
I001469,R0088,Black Forest Pastry,Pastry,Desserts,145,False,True,0.78,4.3
I001470,R0088,Chocolate Truffle Slice,Cake,Desserts,135,False,True,0.78,3.7
I001471,R0088,Red Velvet Slice,Cake,Desserts,200,False,True,0.52,4.5
I001472,R0089,Caesar Salad,Salad,Healthy,295,True,True,0.42,4.7
I001473,R0089,Greek Salad,Salad,Healthy,100,True,True,0.67,4.3
I001474,R0089,Garden Salad,Salad,Healthy,255,True,True,0.47,3.5
I001475,R0089,Banana Smoothie,Smoothie,Healthy,215,True,True,0.35,4.8
I001476,R0089,Mixed Berry Smoothie,Smoothie,Healthy,145,True,True,0.6,4.2
I001477,R0089,Green Detox Smoothie,Smoothie,Healthy,240,True,True,0.85,4.2
I001478,R0089,Chicken Wrap,Wrap,Healthy,105,False,True,0.84,3.6
I001479,R0089,Paneer Wrap,Wrap,Healthy,260,True,True,0.86,3.9
I001480,R0089,Veg Wrap,Wrap,Healthy,210,True,True,0.31,4.7
I001481,R0089,Masala Oats,Oats,Healthy,275,True,True,0.46,4.1
I001482,R0089,Fruit Oats,Oats,Healthy,275,True,True,0.55,3.7
I001483,R0089,Seasonal Fruit Bowl,Fruit Bowl,Healthy,230,True,True,0.81,4.0
I001484,R0089,Protein Quinoa Bowl,Quinoa Bowl,Healthy,130,False,True,0.88,3.9
I001485,R0089,Veggie Quinoa Bowl,Quinoa Bowl,Healthy,230,True,True,0.78,4.0
I001486,R0090,Butter Chicken,Curry,North Indian,260,False,True,0.62,4.4
I001487,R0090,Palak Paneer,Curry,North Indian,250,True,True,0.88,4.5
I001488,R0090,Chicken Masala,Curry,North Indian,165,False,True,0.34,3.5
I001489,R0090,Lamb Curry,Curry,North Indian,325,False,True,0.96,3.6
I001490,R0090,Mixed Veg Curry,Curry,North Indian,220,True,True,0.41,4.9
I001491,R0090,Dal Makhani,Dal,North Indian,160,False,True,0.65,3.7
I001492,R0090,Dal Tadka,Dal,North Indian,185,False,True,0.49,4.2
I001493,R0090,Dal Fry,Dal,North Indian,205,False,True,0.53,3.7
I001494,R0090,Chana Masala,Dal,North Indian,220,False,True,0.9,4.6
I001495,R0090,Paneer Tikka Masala,Paneer Dish,North Indian,280,True,True,0.56,4.6
I001496,R0090,Shahi Paneer,Paneer Dish,North Indian,215,True,True,0.41,4.1
I001497,R0090,Kadai Paneer,Paneer Dish,North Indian,135,True,True,0.38,3.5
I001498,R0090,Matar Paneer,Paneer Dish,North Indian,170,True,True,0.53,4.5
I001499,R0090,Butter Naan,Bread,North Indian,235,False,True,0.9,3.8
I001500,R0090,Roti,Bread,North Indian,165,False,True,0.96,4.2
I001501,R0090,Paratha,Bread,North Indian,295,False,True,0.64,4.2
I001502,R0090,Garlic Naan,Bread,North Indian,135,False,True,0.9,3.6
I001503,R0090,Puri,Bread,North Indian,180,False,True,0.77,4.3
I001504,R0090,Steamed Rice,Rice,North Indian,320,False,True,0.33,4.5
I001505,R0090,Jeera Rice,Rice,North Indian,220,False,True,0.41,4.6
I001506,R0090,Veg Pulao,Rice,North Indian,205,True,True,0.67,5.0
I001507,R0090,Egg Fried Rice,Rice,North Indian,220,False,True,0.88,4.7
I001508,R0090,Boondi Raita,Raita,North Indian,265,False,True,0.93,3.9
I001509,R0090,Cucumber Raita,Raita,North Indian,305,False,True,0.56,4.7
I001510,R0090,Mixed Raita,Raita,North Indian,225,False,True,0.9,4.8
I001511,R0090,Mango Pickle,Pickle,North Indian,250,False,True,0.66,4.7
I001512,R0090,Mixed Pickle,Pickle,North Indian,165,False,True,0.31,4.1
I001513,R0090,Lime Pickle,Pickle,North Indian,225,False,True,0.51,4.1
I001514,R0091,Caesar Salad,Salad,Healthy,135,True,True,0.49,3.9
I001515,R0091,Greek Salad,Salad,Healthy,175,True,True,0.51,4.3
I001516,R0091,Garden Salad,Salad,Healthy,165,True,True,0.96,4.3
I001517,R0091,Banana Smoothie,Smoothie,Healthy,130,True,True,0.5,4.6
I001518,R0091,Mixed Berry Smoothie,Smoothie,Healthy,105,True,True,0.96,4.2
I001519,R0091,Green Detox Smoothie,Smoothie,Healthy,230,True,True,0.99,4.3
I001520,R0091,Chicken Wrap,Wrap,Healthy,335,False,True,0.94,4.9
I001521,R0091,Paneer Wrap,Wrap,Healthy,305,True,True,0.51,4.0
I001522,R0091,Veg Wrap,Wrap,Healthy,190,True,True,0.99,4.0
I001523,R0091,Masala Oats,Oats,Healthy,125,True,True,0.84,4.0
I001524,R0091,Fruit Oats,Oats,Healthy,255,True,True,0.95,4.4
I001525,R0091,Seasonal Fruit Bowl,Fruit Bowl,Healthy,260,True,True,0.75,4.4
I001526,R0091,Protein Quinoa Bowl,Quinoa Bowl,Healthy,140,False,True,0.62,3.5
I001527,R0091,Veggie Quinoa Bowl,Quinoa Bowl,Healthy,255,True,True,0.7,4.0
I001528,R0092,Masala Dosa,Dosa,South Indian,100,False,True,0.65,3.9
I001529,R0092,Plain Dosa,Dosa,South Indian,80,False,True,0.83,4.6
I001530,R0092,Onion Dosa,Dosa,South Indian,95,False,True,0.8,4.2
I001531,R0092,Rava Dosa,Dosa,South Indian,135,False,True,0.53,4.9
I001532,R0092,Ghee Roast Dosa,Dosa,South Indian,105,False,True,0.67,4.5
I001533,R0092,Idli (2 pcs),Idli,South Indian,85,False,True,0.81,4.0
I001534,R0092,Idli (4 pcs),Idli,South Indian,90,False,True,0.77,4.1
I001535,R0092,Mini Idli,Idli,South Indian,70,False,True,0.91,4.9
I001536,R0092,Sambar Bowl,Sambar,South Indian,115,False,True,0.87,5.0
I001537,R0092,Drumstick Sambar,Sambar,South Indian,110,False,True,0.94,4.0
I001538,R0092,Coconut Chutney,Chutney,South Indian,120,False,True,0.34,4.7
I001539,R0092,Tomato Chutney,Chutney,South Indian,135,False,True,0.58,4.5
I001540,R0092,Mint Chutney,Chutney,South Indian,135,False,True,0.92,3.7
I001541,R0092,Steamed Rice,Rice,South Indian,135,False,True,0.49,4.6
I001542,R0092,Jeera Rice,Rice,South Indian,85,False,True,0.34,3.8
I001543,R0092,Veg Pulao,Rice,South Indian,90,True,True,0.82,3.7
I001544,R0092,Egg Fried Rice,Rice,South Indian,130,False,True,1.0,4.7
I001545,R0092,Tomato Rasam,Rasam,South Indian,95,False,True,0.7,3.5
I001546,R0092,Pepper Rasam,Rasam,South Indian,70,False,True,0.93,3.5
I001547,R0092,Filter Coffee,Filter Coffee,South Indian,140,True,True,0.38,3.7
I001548,R0092,South Indian Coffee,Filter Coffee,South Indian,70,True,True,0.86,4.2
I001549,R0093,Chicken Biryani,Biryani,Biryani,135,False,True,0.78,4.9
I001550,R0093,Mutton Biryani,Biryani,Biryani,245,False,True,0.37,3.6
I001551,R0093,Veg Biryani,Biryani,Biryani,300,True,True,0.74,4.9
I001552,R0093,Egg Biryani,Biryani,Biryani,235,False,True,0.34,4.1
I001553,R0093,Prawn Biryani,Biryani,Biryani,265,False,True,0.57,5.0
I001554,R0093,Boondi Raita,Raita,Biryani,200,False,True,0.68,3.8
I001555,R0093,Cucumber Raita,Raita,Biryani,140,False,True,0.75,4.4
I001556,R0093,Mixed Raita,Raita,Biryani,100,False,True,0.5,4.5
I001557,R0093,Mirchi Ka Salan,Salan,Biryani,305,False,True,0.52,4.5
I001558,R0093,Shorba,Salan,Biryani,165,False,True,0.78,4.5
I001559,R0093,Biryani Gravy,Salan,Biryani,135,False,True,0.77,4.0
I001560,R0093,Chicken Shorba,Shorba,Biryani,145,False,True,0.65,4.2
I001561,R0093,Veg Shorba,Shorba,Biryani,295,True,True,0.36,4.7
I001562,R0093,Seekh Kebab,Kebab,Biryani,125,False,True,0.45,4.3
I001563,R0093,Chicken 65,Kebab,Biryani,215,False,True,0.99,4.4
I001564,R0093,Reshmi Kebab,Kebab,Biryani,180,False,True,0.93,4.0
I001565,R0093,Boti Kebab,Kebab,Biryani,170,False,True,0.65,4.9
I001566,R0093,Gulab Jamun (2 pcs),Gulab Jamun,Biryani,275,True,True,0.77,4.6
I001567,R0093,Gulab Jamun (4 pcs),Gulab Jamun,Biryani,265,True,True,0.83,3.8
I001568,R0094,Chicken Biryani,Biryani,Biryani,145,False,True,0.55,4.8
I001569,R0094,Mutton Biryani,Biryani,Biryani,280,False,True,0.7,3.5
I001570,R0094,Veg Biryani,Biryani,Biryani,160,True,True,0.86,3.9
I001571,R0094,Egg Biryani,Biryani,Biryani,285,False,True,0.43,4.4
I001572,R0094,Prawn Biryani,Biryani,Biryani,255,False,True,0.83,4.2
I001573,R0094,Boondi Raita,Raita,Biryani,260,False,True,0.64,4.9
I001574,R0094,Cucumber Raita,Raita,Biryani,230,False,True,0.45,4.5
I001575,R0094,Mixed Raita,Raita,Biryani,235,False,True,0.86,3.8
I001576,R0094,Mirchi Ka Salan,Salan,Biryani,165,False,True,0.95,4.9
I001577,R0094,Shorba,Salan,Biryani,210,False,True,0.33,4.0
I001578,R0094,Biryani Gravy,Salan,Biryani,160,False,True,0.59,4.0
I001579,R0094,Chicken Shorba,Shorba,Biryani,305,False,True,0.3,4.5
I001580,R0094,Veg Shorba,Shorba,Biryani,265,True,True,0.76,4.3
I001581,R0094,Seekh Kebab,Kebab,Biryani,255,False,True,0.87,4.7
I001582,R0094,Chicken 65,Kebab,Biryani,110,False,True,0.32,4.8
I001583,R0094,Reshmi Kebab,Kebab,Biryani,245,False,True,0.97,4.1
I001584,R0094,Boti Kebab,Kebab,Biryani,145,False,True,0.63,4.2
I001585,R0094,Gulab Jamun (2 pcs),Gulab Jamun,Biryani,230,True,True,0.87,4.5
I001586,R0094,Gulab Jamun (4 pcs),Gulab Jamun,Biryani,145,True,True,0.81,4.4
I001587,R0095,Veg Hakka Noodles,Noodles,Chinese,245,True,True,0.77,4.3
I001588,R0095,Chicken Noodles,Noodles,Chinese,215,False,True,0.75,4.6
I001589,R0095,Schezwan Noodles,Noodles,Chinese,155,False,True,0.65,4.2
I001590,R0095,Veg Fried Rice,Fried Rice,Chinese,110,True,True,0.88,4.1
I001591,R0095,Egg Fried Rice,Fried Rice,Chinese,120,False,True,0.62,3.7
I001592,R0095,Chicken Fried Rice,Fried Rice,Chinese,275,False,True,0.7,3.9
I001593,R0095,Gobi Manchurian,Manchurian,Chinese,340,False,True,0.5,4.3
I001594,R0095,Chicken Manchurian,Manchurian,Chinese,300,False,True,0.66,4.9
I001595,R0095,Veg Manchurian,Manchurian,Chinese,310,True,True,0.94,4.1
I001596,R0095,Veg Spring Roll,Spring Roll,Chinese,235,True,True,0.89,4.9
I001597,R0095,Chicken Spring Roll,Spring Roll,Chinese,335,False,True,0.92,4.6
I001598,R0095,Sweet Corn Soup,Soup,Chinese,105,True,True,0.52,3.7
I001599,R0095,Hot and Sour Soup,Soup,Chinese,140,False,True,0.5,3.6
I001600,R0095,Manchow Soup,Soup,Chinese,160,False,True,0.97,4.0
I001601,R0095,Veg Dimsum (6 pcs),Dimsum,Chinese,140,True,True,0.8,4.7
I001602,R0095,Chicken Dimsum (6 pcs),Dimsum,Chinese,180,False,True,0.49,3.9
I001603,R0096,Veg Burger,Burger,Fast Food,90,True,True,0.36,4.5
I001604,R0096,Chicken Burger,Burger,Fast Food,130,False,True,0.76,4.1
I001605,R0096,Zinger Burger,Burger,Fast Food,80,False,True,0.59,4.1
I001606,R0096,Double Patty Burger,Burger,Fast Food,115,False,True,0.95,3.6
I001607,R0096,Regular Fries,Fries,Fast Food,145,False,True,0.94,3.7
I001608,R0096,Cheese Fries,Fries,Fast Food,70,False,True,0.52,4.3
I001609,R0096,Peri Peri Fries,Fries,Fast Food,65,False,True,0.44,4.9
I001610,R0096,Chicken Wrap,Wrap,Fast Food,60,False,True,0.58,4.6
I001611,R0096,Paneer Wrap,Wrap,Fast Food,140,True,True,0.54,3.7
I001612,R0096,Veg Wrap,Wrap,Fast Food,125,True,True,0.84,5.0
I001613,R0096,Chicken Nuggets (6 pcs),Nuggets,Fast Food,65,False,True,0.8,4.1
I001614,R0096,Chicken Nuggets (12 pcs),Nuggets,Fast Food,140,False,True,0.59,4.2
I001615,R0096,Chocolate Milkshake,Milkshake,Fast Food,65,False,True,0.52,4.1
I001616,R0096,Strawberry Milkshake,Milkshake,Fast Food,50,False,True,0.61,4.0
I001617,R0096,Vanilla Milkshake,Milkshake,Fast Food,130,False,True,0.37,4.6
I001618,R0096,Coke (300ml),Soft Drink,Fast Food,120,False,True,0.47,3.6
I001619,R0096,Pepsi (300ml),Soft Drink,Fast Food,135,False,True,0.47,3.7
I001620,R0096,Sprite (300ml),Soft Drink,Fast Food,85,False,True,0.58,4.0
I001621,R0096,Limca,Soft Drink,Fast Food,150,False,True,0.92,4.8
I001622,R0097,Caesar Salad,Salad,Healthy,90,True,True,0.97,4.5
I001623,R0097,Greek Salad,Salad,Healthy,135,True,True,0.65,3.7
I001624,R0097,Garden Salad,Salad,Healthy,140,True,True,0.64,5.0
I001625,R0097,Banana Smoothie,Smoothie,Healthy,75,True,True,0.99,3.8
I001626,R0097,Mixed Berry Smoothie,Smoothie,Healthy,85,True,True,0.72,4.5
I001627,R0097,Green Detox Smoothie,Smoothie,Healthy,120,True,True,0.63,3.6
I001628,R0097,Chicken Wrap,Wrap,Healthy,100,False,True,0.53,4.5
I001629,R0097,Paneer Wrap,Wrap,Healthy,70,True,True,0.58,4.9
I001630,R0097,Veg Wrap,Wrap,Healthy,60,True,True,0.72,3.6
I001631,R0097,Masala Oats,Oats,Healthy,65,True,True,0.72,4.2
I001632,R0097,Fruit Oats,Oats,Healthy,105,True,True,0.92,4.7
I001633,R0097,Seasonal Fruit Bowl,Fruit Bowl,Healthy,140,True,True,0.73,4.2
I001634,R0097,Protein Quinoa Bowl,Quinoa Bowl,Healthy,95,False,True,0.82,4.3
I001635,R0097,Veggie Quinoa Bowl,Quinoa Bowl,Healthy,60,True,True,0.4,4.0
I001636,R0098,Papdi Chaat,Chaat,Street Food,55,False,True,0.47,4.5
I001637,R0098,Aloo Chaat,Chaat,Street Food,50,True,True,0.72,4.7
I001638,R0098,Dahi Puri,Chaat,Street Food,65,False,True,0.43,3.5
I001639,R0098,Pav Bhaji (2 pav),Pav Bhaji,Street Food,100,False,True,0.76,4.2
I001640,R0098,Pav Bhaji (4 pav),Pav Bhaji,Street Food,90,False,True,0.62,4.7
I001641,R0098,Vada Pav,Vada Pav,Street Food,55,False,True,0.85,4.5
I001642,R0098,Cheese Vada Pav,Vada Pav,Street Food,75,False,True,0.67,3.6
I001643,R0098,Pani Puri (6 pcs),Pani Puri,Street Food,90,False,True,0.42,3.5
I001644,R0098,Bhel Puri,Bhel Puri,Street Food,85,False,True,0.81,4.9
I001645,R0098,Samosa (2 pcs),Samosa,Street Food,115,False,True,0.58,5.0
I001646,R0098,Samosa (4 pcs),Samosa,Street Food,80,False,True,0.43,4.2
I001647,R0099,Papdi Chaat,Chaat,Street Food,225,False,True,0.55,4.5
I001648,R0099,Aloo Chaat,Chaat,Street Food,145,True,True,0.66,4.3
I001649,R0099,Dahi Puri,Chaat,Street Food,305,False,True,0.95,4.5
I001650,R0099,Pav Bhaji (2 pav),Pav Bhaji,Street Food,175,False,True,0.78,3.9
I001651,R0099,Pav Bhaji (4 pav),Pav Bhaji,Street Food,340,False,True,0.88,4.1
I001652,R0099,Vada Pav,Vada Pav,Street Food,295,False,True,0.59,3.6
I001653,R0099,Cheese Vada Pav,Vada Pav,Street Food,275,False,True,0.58,4.9
I001654,R0099,Pani Puri (6 pcs),Pani Puri,Street Food,175,False,True,0.89,4.5
I001655,R0099,Bhel Puri,Bhel Puri,Street Food,315,False,True,0.5,4.2
I001656,R0099,Samosa (2 pcs),Samosa,Street Food,305,False,True,0.75,4.0
I001657,R0099,Samosa (4 pcs),Samosa,Street Food,230,False,True,1.0,4.6
I001658,R0100,Chicken Biryani,Biryani,Biryani,605,False,True,0.88,4.2
I001659,R0100,Mutton Biryani,Biryani,Biryani,775,False,True,0.69,4.0
I001660,R0100,Veg Biryani,Biryani,Biryani,345,True,True,0.56,4.4
I001661,R0100,Egg Biryani,Biryani,Biryani,650,False,True,0.91,4.9
I001662,R0100,Prawn Biryani,Biryani,Biryani,350,False,True,0.72,4.5
I001663,R0100,Boondi Raita,Raita,Biryani,385,False,True,0.68,4.0
I001664,R0100,Cucumber Raita,Raita,Biryani,340,False,True,0.35,4.6
I001665,R0100,Mixed Raita,Raita,Biryani,610,False,True,0.8,4.5
I001666,R0100,Mirchi Ka Salan,Salan,Biryani,365,False,True,0.41,3.9
I001667,R0100,Shorba,Salan,Biryani,500,False,True,0.96,4.5
